user_id,country,gender,years_of_experience,no_of_apply,no_of_pass,no_of_hire,avg_apply_pass,avg_pass_hire,no_of_event_reg,signup_year,current_inactive_days,education_level,job_role,skills
319624,South Korea,male,0,33,5,1,0.3,0.6,0,2019,40,Graduated College,Accountant,Accounting|Financial Accounting|Tax Accounting
319630,South Korea,male,0,19,4,1,0.4,0.4,5,2019,44,Graduated College,HR Consultant,HRIS
319642,South Korea,male,2,8,6,1,0.2,0.5,0,2019,1,Graduated College,Performance Marketing Manager,Banner Ads|Search Advertising|Search Engine Marketing|Facebook|Display Advertising
319749,South Korea,male,1,12,7,1,0.7,0.3,0,2019,35,Graduated College,Web Developer,API|Python|AWS|REST|RESTful WebServices|Flask|ORM|Linux|NoSQL|AngularJS|VueJS|DICOM|HL7|Git|JIRA
319756,South Korea,male,3,6,4,1,0.5,1.8,0,2019,225,Graduated College,Strategic Planner,Business Strategy|Business Operations|Business Planning
319779,South Korea,male,0,12,3,1,0.2,0.3,0,2019,8,Graduated College,Social Marketer,Digital Media|Digital Advertising|Marketing Analytics|Marketing Management|Marketing Operations
319781,South Korea,male,0,26,12,1,1.5,0.6,0,2019,30,No College,Web Developer,AWS|BitBucket|GitHub|JIRA|Java|MySQL|Spring Framework|Node.js|MongoDB|Redis|Docker
319783,South Korea,male,4,14,3,1,1.4,0.7,0,2019,15,Graduated College,Social Marketer,Advertising Agency|Marketing Communications
319809,South Korea,female,0,20,8,1,1,0,0,2019,24,Graduated College,Back-end Engineer,AWS|BitBucket|GitHub|JIRA|Java|MySQL|Spring Framework|Node.js|MongoDB|Redis|Docker
319812,South Korea,female,4,9,3,1,0.2,3,0,2019,15,Graduated College,UX Designer,Adobe Illustrator|Adobe Photoshop
319859,South Korea,female,0,6,4,1,1,1.6,0,2019,1,Graduated College,Trade administration,Excel
319902,South Korea,female,1,6,5,1,1.6,3.2,0,2019,128,Graduated College,Software Engineer,Android|iOS|C / C++
319974,South Korea,female,2,10,4,1,0.7,0.2,0,2020,29,Graduated College,Java Developer,Android|Kotlin
319975,South Korea,female,0,22,8,1,0.7,1.5,4,2020,67,No College,UX Designer,Adobe Illustrator|Adobe Photoshop|Branding|Graphic Design|3D
319981,South Korea,female,0,22,3,1,0.1,0.4,0,2020,49,Graduated College,Event Planner,Brand Management|Brand Strategy|Brand Development|Content Strategy|Content Management
320004,South Korea,male,0,40,7,1,0.2,0.1,3,2020,1,Graduated College,Java Developer,APIs|Java|Python|AWS|Maya|React|CMS|Swift|UI Design|UX|iOS|Unity3D|C#|TypeScript|3D Modeling|Modeling|Texturing|Photoshop Elements
320084,South Korea,female,2,11,5,1,2.3,2.8,0,2020,49,Graduated College,Web Developer,AWS|Spring Framework|Git|JavaScript|.NET Core|Docker
320102,South Korea,female,1,42,11,1,1.2,2,0,2020,263,Graduated College,Web Developer,AWS|GCP|Azure
320137,South Korea,male,0,22,8,1,0.6,1.1,0,2020,5,Graduated College,UX Designer,Adobe Illustrator|Adobe Photoshop|Sketch|Web Design|UI Design|Service Design|Zeplin|Adobe XD
320150,South Korea,male,0,66,22,1,1.2,0.1,4,2020,34,Graduated College,Performance Marketing Manager,Accounting Management
320165,South Korea,female,1,8,3,1,0.2,1.1,0,2020,196,Graduated College,Web Designer,Adobe Illustrator|Adobe Photoshop|Branding|Graphic Design|3D
320199,South Korea,female,2,66,4,1,0.3,0.1,3,2020,1,Graduated College,Recruiter,Data Analysis
320235,South Korea,male,6,9,5,1,2.3,0,0,2020,55,Graduated College,"QA, Test Engineer",AWS|JIRA|Java|Spring Framework|Spring Boot|JavaScript|jQuery|Bootstrap|React|VueJS|TypeScript
320290,South Korea,female,1,9,3,1,0.1,2.3,0,2020,21,Graduated College,Service Planner,Logistics|Logistics Management
320311,South Korea,female,0,11,11,1,5,0,0,2020,1,Graduated College,Web Developer,AWS|Linux|Azure|GCP|Windows Server
320323,United States,male,0,56,5,1,0.3,0,0,2020,8,Graduated College,Game Master,Asset Management|IT Management|IT Operations
320378,South Korea,female,5,16,4,1,0.2,0.8,0,2020,10,Graduated College,"QA, Test Engineer",ASP .NET|AWS|GCP|Amazon Web Service|HTTP|API Development
320411,South Korea,female,0,3,3,1,0.1,0.3,0,2020,15,Graduated College,Operations Manager,Axure|Google Analytics|JIRA|Excel|SQL
320447,South Korea,female,4,15,6,1,0.3,1.1,0,2020,9,Graduated College,Android Developer,AWS|Git|Python|MongoDB
320451,South Korea,female,2,55,18,1,1.7,0.3,0,2020,317,Graduated College,iOS Developer,APIs|Java|Python|AWS|Maya|React|CMS|Swift|UI Design|UX|iOS|Unity3D|C#|TypeScript|3D Modeling|Modeling|Texturing|Photoshop Elements
320454,South Korea,female,2,6,4,1,0.5,2.1,0,2020,84,Graduated College,Web Developer,AWS|Linux|Azure|GCP|Windows Server
320470,South Korea,male,0,20,7,1,2,0.9,0,2020,2,Graduated College,Machine Learning Engineer,AWS|Linux|Azure|GCP|Windows Server
320494,South Korea,female,12,3,3,1,0,1.7,0,2020,345,Graduated College,Web Designer,Figma|UX|UX Design|UI Design
320517,South Korea,male,3,43,14,1,0.9,0.3,0,2020,92,Graduated College,"Video, Voice Engineer",AWS|JavaScript|SQL|Linux|Git|Docker|MySQL|PostgreSQL|Node.js|TypeScript
320535,South Korea,female,0,8,4,1,1,2.3,0,2020,3,Graduated College,Front-end Engineer,AWS|Java|MySQL|NoSQL
320568,South Korea,male,0,23,5,1,0.6,0.8,0,2020,6,Graduated College,"Video, Voice Engineer",AWS|Azure
320583,South Korea,female,0,7,3,1,0.9,3.8,0,2020,71,Graduated College,Project Manager,MS Office|Strategy Development|Business Alliances|Business Planning|Strategic Selling|Strategic Analysis|Strategic Planning|Google Analytics|Service Processes
320606,South Korea,female,0,40,11,1,0.5,0.4,1,2020,80,Graduated College,Front-end Engineer,AWS|BitBucket|GitHub|JIRA|Java|MySQL|Spring Framework|Node.js|MongoDB|Redis|Docker
320626,South Korea,male,4,68,5,1,0,0.2,0,2020,1,Graduated College,"System, Network Administrator",API|Python|AWS|REST|RESTful WebServices|Flask|ORM|Linux|NoSQL|AngularJS|VueJS|DICOM|HL7|Git|JIRA
320632,South Korea,male,0,9,3,1,0.3,1.1,0,2020,163,Graduated College,Marketing Strategy Planner,Branding|Brand Marketing|Content Creation|Advertising Management
320656,South Korea,male,1,38,18,1,1.7,0.4,0,2020,18,Graduated College,Digital Marketer,Banner Ads|Search Advertising|Search Engine Marketing|Facebook|Display Advertising
320703,South Korea,female,0,85,7,1,0.1,0,0,2020,91,Graduated College,Store Manager,Affiliate Management|Partnership Marketing|B2B|Partner Management
320710,South Korea,male,0,4,4,1,0.6,2.3,0,2020,9,Graduated College,Digital Marketer,Global Marketing|Marketing Operations|Content Management|Marketing Management
320717,United States,male,4,14,9,1,1.4,1.3,0,2020,16,Graduated College,Marketer,Adobe Photoshop|Adobe Illustrator
320738,South Korea,female,0,29,4,1,0.1,0.9,0,2020,169,Graduated College,Android Developer,AWS|DevOps|RDBMS
320742,South Korea,male,5,15,3,1,0.4,0.8,0,2020,2,Graduated College,Strategic Planner,Accounting|Fiscal Management|Accounting Applications|Tax Accounting|Accounting Standards|Accounting System
320766,South Korea,female,2,16,6,1,0.3,1.7,0,2020,20,Graduated College,"Salary, Compensation",HRIS
320772,South Korea,male,2,39,7,1,0.7,0,0,2020,7,No College,Web Developer,AWS
320785,South Korea,female,5,8,3,1,1.4,0,0,2020,106,Graduated College,Strategic Planner,Branded Content|Branding|Viral Marketing|Content Creation
320855,South Korea,male,3,7,6,1,2,2,5,2020,2,Graduated College,Producer,CRM|Growth Hacking
320864,South Korea,female,1,13,6,1,1,1.3,0,2020,2,Graduated College,Web Designer,Adobe Illustrator|Adobe Photoshop|Branding|Graphic Design|3D
320879,South Korea,male,5,34,5,1,0.3,0.2,0,2020,119,Graduated College,Operations Manager,Business Planning|Proposal Writing|Project Bidding
320914,South Korea,female,4,16,4,1,0.8,0,2,2020,1,Graduated College,"QA, Test Engineer",AWS|Python|JIRA|Confluence|GCP|Scrum
321000,South Korea,female,6,3,3,1,0.2,1.9,0,2020,33,Graduated College,Retail Merchandiser,Excel|PowerPoint|Google Apps
321011,South Korea,female,9,34,6,1,0.6,0,0,2020,289,Graduated College,Administrative Assistant,Accounting|IFRS|PowerPoint|PowerPC|MS Office
321050,South Korea,male,0,26,6,1,1.1,0.4,0,2020,29,Graduated College,Operations Manager,Business Alliances|Business Strategy|Business Affairs|Strategy Development|Strategic Planning|Strategy Execution|Strategic Thinking|Strategic Sourcing|Revenue Forecasting
321062,United States,male,1,25,9,1,0.5,0.1,0,2020,246,Graduated College,Web Designer,Adobe Photoshop|Adobe Illustrator|Figma|ProtoPie|UI Design|Sketch|Zeplin
321080,South Korea,male,1,7,3,1,0.2,1.6,0,2020,70,Graduated College,Web Designer,ProtoPie|Framer|GUI|UI Design|Figma
321094,United States,male,0,10,5,1,1.3,0,0,2020,30,Graduated College,Back-end Engineer,AWS|Git|Docker
321095,South Korea,male,0,9,7,1,0.5,1.3,4,2020,32,Graduated College,Front-end Engineer,AWS|BitBucket|GitHub|JIRA|Java|MySQL|Spring Framework|Node.js|MongoDB|Redis|Docker
321104,South Korea,male,0,73,7,1,0.3,0.3,0,2020,35,Graduated College,Web Developer,AWS|GCP|NoSQL|RDBMS
321118,South Korea,female,0,7,4,1,0.3,1.4,0,2020,42,Graduated College,Web Designer,Adobe Illustrator|Sketch|Adobe Photoshop|UI Design|Zeplin|Adobe|Figma
321187,South Korea,female,0,12,5,1,1,2.2,0,2020,101,Graduated College,Python Developer,AWS|Git|JavaScript|GitHub|Slack|Notion|React|VueJS
321219,South Korea,female,0,119,8,1,0.1,0.1,0,2020,2,Graduated College,Java Developer,AWS
321228,South Korea,male,0,25,9,1,1.7,0.6,0,2020,3,Graduated College,Service Planner,Brand Strategy|Brand Implementation|Brand Management|Brand Development
321243,South Korea,female,1,66,14,1,0.5,0.5,2,2020,1,Graduated College,Graphic Designer,Adobe Illustrator|Adobe Photoshop|Branding|Graphic Design|3D
321290,South Korea,female,0,13,6,1,0.6,1.3,0,2021,16,Graduated College,Front-end Engineer,Blockchain|AWS|GCP|SQL|Linux|RDBMS|NoSQL
321310,South Korea,male,0,5,4,1,1.3,2.7,0,2021,35,Graduated College,UX Designer,Adobe Photoshop|Adobe Illustrator|Figma
321311,South Korea,female,4,9,3,1,0.1,2.3,3,2021,7,Graduated College,Solutions Consultant,JIRA|Tableau|Excel|PowerPoint|SQL
321335,South Korea,female,4,5,4,1,0.5,1.7,0,2021,128,Graduated College,Web Developer,AWS|Python|Git|Java|Kotlin|GitHub|API Development|Django|iOS|JavaScript|Google Cloud Platform|PHP|React|jQuery|MySQL|Swift|Docker|Jenkins
321336,South Korea,female,0,38,5,1,0.3,0.3,4,2021,26,Graduated College,Web Publisher,AWS|Git|Docker
321338,South Korea,male,1,20,10,1,1.2,1,1,2021,1,Graduated College,"UI,GUI Designer",Adobe Illustrator|Adobe Photoshop|Branding|Graphic Design|3D
321339,South Korea,male,1,8,5,1,2,1.9,0,2021,7,Graduated College,Service Planner,MS Office
321379,South Korea,female,0,8,4,1,1.7,0.7,0,2021,345,Graduated College,"System, Network Administrator",AWS|Git|HTML|CSS|Java|JavaScript|Swift|Kotlin|GitHub|MSSQL|Redis|MongoDB|RabbitMQ|Spring Boot|RESTful architecture|React|VueJS|Slack|Atlassian JIRA|Shell Scripting|TypeScript
321413,South Korea,female,0,11,8,1,2.3,1.1,2,2021,1,Graduated College,Web Developer,AWS|Git|Docker
321484,South Korea,male,1,10,5,1,0.4,0.8,4,2021,28,Graduated College,Business Support Manager,Business Management|Personnel Management|Executive Support|Project Accounting
321497,South Korea,male,2,6,3,1,0,1.5,0,2021,131,Graduated College,Web Designer,Content Creation|Designs|Graphic Design|Graphic Arts|Character Animation|Product Development|Brand Development|BI|Websites|UI Design|Sketch|Figma|Zeplin|3D|3D Modeling|3D rendering|3D Studio Max|3D graphics
321526,South Korea,female,0,27,5,1,0.3,1.6,3,2021,40,Graduated College,Front-end Engineer,AWS|Git|MySQL|JavaScript|Linux|SQL|React.js|React Native|Python|Golang|iOS|JIRA|Confluence|PostgreSQL|NoSQL|MongoDB
321561,South Korea,female,3,5,3,1,0.4,3.8,2,2021,25,Graduated College,Organization Management,Google Analytics|Excel|PowerPoint|Data Analysis|SPSS
321602,South Korea,female,7,14,5,1,0.5,0.7,0,2021,4,Graduated College,Web Developer,ASP .NET|C#|MSSQL
321751,South Korea,male,6,14,3,1,0.4,0,0,2021,7,Graduated College,Data Engineer,AWS|Jenkins|Python|ISO|ISO 27001|APIs|Laravel|MySQL
321790,South Korea,female,1,13,5,1,0.3,1.3,0,2021,5,Graduated College,Back-end Engineer,AWS
321822,South Korea,male,5,3,3,1,0.1,0.8,0,2021,132,Graduated College,Content Marketer,Marketing Strategy|Data Analysis
321910,South Korea,female,0,114,12,1,0.5,0,4,2021,12,Graduated College,Web Developer,AWS|APIs|MySQL|CSS3|JavaScript|React.js|Oracle|Redis|NoSQL|Git|Jenkins|Java|Spring Framework|Spring Boot|RESTful architecture
321932,South Korea,female,5,18,4,1,0.2,0.3,2,2021,26,Graduated College,Packaging Designer,Adobe
321936,South Korea,female,2,46,8,1,1.9,0,0,2021,13,Graduated College,Marketer,Advertising Management|Marketing Strategy|Marketing Analytics|Marketing Operations|Ad Networks|Marketing Management|Marketing Communications
321939,South Korea,female,0,7,3,1,0.1,1.9,0,2021,81,Graduated College,Nurse,Customer Satisfaction|Customer Experience|Customer Focus|Counseling
321967,South Korea,male,0,59,7,1,0.8,0.4,0,2021,5,Graduated College,Web Developer,APIs|QA Engineering|Document Preparation
322038,South Korea,female,0,15,5,1,0.3,0.3,0,2021,52,Graduated College,Web Developer,AWS|Git|iOS|JavaScript|MySQL|Android|Kotlin|Swift|GitHub|Node.js
322265,South Korea,male,5,16,7,1,0.7,1.4,0,2021,176,No College,Front-end Engineer,AWS|Git|JavaScript|MySQL|GitHub|Python|Django|TypeScript|React.js
322269,South Korea,female,0,45,8,1,0.2,0.2,0,2021,8,Graduated College,Node.js Developer,AWS|Git|MySQL|JavaScript|Linux|SQL|React.js|React Native|Python|Golang|iOS|JIRA|Confluence|PostgreSQL|NoSQL|MongoDB
322363,South Korea,male,0,60,11,1,0.9,0.3,0,2021,63,Graduated College,"QA, Test Engineer",AWS|DevOps|RDBMS
322391,South Korea,female,0,26,4,1,0.3,2.4,0,2021,6,Graduated College,Digital Marketer,Advertising Management|Marketing Strategy|Marketing Analytics|Marketing Operations|Ad Networks|Marketing Management|Marketing Communications
322420,South Korea,male,1,26,8,1,0.6,0.2,0,2021,90,Graduated College,Data Scientist,AWS|Apache Spark
322432,South Korea,male,0,38,7,1,1.1,0.7,0,2021,19,Graduated College,Front-end Engineer,APIs|QA Engineering|Document Preparation
322448,South Korea,female,8,8,6,1,2.5,0.6,0,2021,14,Graduated College,Strategic Planner,Accounting Management
322464,South Korea,female,0,24,7,1,0.4,0.2,0,2021,6,Graduated College,Office Manager,Data Analysis|Data Structures|Data Analysis|Data Collection|Strategic Planning|Strategic Analysis|Consultants|Business Strategy
322495,South Korea,female,0,6,4,1,1.8,1.6,0,2021,8,Graduated College,Social Marketer,Marketing Strategy|Marketing Management|Marketing Operations|Marketing ROI|Growth Hacking|Viral Marketing|Affiliate Marketing|Marketing Communications|Marketing Event Planning
322511,South Korea,male,2,17,5,1,1.2,0.6,0,2021,8,Graduated College,Web Designer,Adobe
322536,South Korea,female,3,23,6,1,0.4,0.7,0,2021,1,Graduated College,UX Designer,Adobe Illustrator|Adobe Photoshop
322652,South Korea,male,0,26,10,1,0.9,0.3,0,2021,9,No College,Front-end Engineer,AWS|GCP|Google Cloud Platform|PostgreSQL|MySQL|Python|Tableau|Redis
322684,South Korea,female,2,3,3,1,0.6,6.2,0,2021,66,No College,Web Developer,AWS|Git|Docker
322702,South Korea,female,0,13,5,1,0.3,0.8,0,2021,7,Graduated College,Web Developer,AWS|Python|Git|Java|Kotlin|GitHub|API Development|Django|iOS|JavaScript|Google Cloud Platform|PHP|React|jQuery|MySQL|Swift|Docker|Jenkins
322743,South Korea,male,8,6,6,1,0.6,4,0,2021,31,Graduated College,Digital Marketer,Google Analytics|Google Website Optimizer|SEO|SEM|SQL|Data Analysis
322789,South Korea,male,0,23,6,1,0.1,0.4,0,2021,70,Graduated College,"Video, Motion Designer",Adobe Photoshop
322938,South Korea,male,0,30,9,1,1.5,0.3,0,2021,34,Graduated College,Java Developer,AWS|JavaScript|HTML|CSS3|CSS Javascript|SQL|MySQL|GitHub|EC2|jQuery|jQuery UI
323006,South Korea,male,0,12,4,1,2.4,1.5,0,2021,45,No College,"Video, Motion Designer",Adobe Illustrator
323031,South Korea,female,0,9,5,1,0.3,0.9,0,2021,10,No College,"UI,GUI Designer",Adobe Photoshop|Adobe Illustrator
323191,South Korea,female,0,35,4,1,0.3,0.1,0,2022,18,Graduated College,Recruiter,Excel
323254,South Korea,female,7,4,3,1,1.4,3.8,0,2022,1,Graduated College,Space Designer,3D|Product Design|Adobe Illustrator|CAD
323572,South Korea,female,0,32,8,1,1,0.6,0,2022,29,Graduated College,Front-end Engineer,AWS|Firebase|GCP|MySQL|GCPs|Jenkins|JavaScript|TypeScript|React|Cordova|React.js|GraphQL
323648,South Korea,male,0,29,6,1,1,0.3,0,2022,35,Graduated College,Node.js Developer,APIs|Python|C / C++|Linux|Git|Spring Framework|Tensorflow|OpenCV|Java|VueJS
323829,South Korea,female,0,412,11,1,0.1,0.1,0,2022,4,Graduated College,Sales Team Lead,AWS|Git|JavaScript|MySQL|React|JPA|HTML|Java|Spring Boot|Shopify
324106,South Korea,male,3,4,3,1,0.3,1.3,0,2015,7,No College,iOS Developer,AWS|Linux|Azure|GCP|Windows Server
324114,South Korea,female,5,26,6,1,1.2,0.2,1,2015,88,Graduated College,Social Marketer,Adobe Photoshop|Adobe Illustrator|Sketch|Figma
324120,South Korea,male,19,6,6,1,1.4,0,0,2015,2,Graduated College,Strategic Planner,Android|iOS|C / C++
324147,South Korea,male,6,33,10,1,0.6,4.6,2,2015,7,Graduated College,Software Engineer,AWS|GCP|Google Cloud Platform|PostgreSQL|MySQL|Python|Tableau|Redis
324153,South Korea,female,5,10,6,1,3.2,3,0,2015,141,Graduated College,Strategic Planner,Adobe Photoshop|Figma|Sketch|Google Analytics
324159,South Korea,female,9,73,9,1,1.4,0.4,3,2015,3,Graduated College,Service Planner,Adobe Illustrator|Adobe Photoshop|Branding|Graphic Design|3D
324160,South Korea,female,2,81,11,1,0.8,0,1,2015,150,Graduated College,Social Marketer,Adobe|Adobe XD|Adobe Photoshop|Sketch|Service Design|Adobe Illustrator
324168,South Korea,male,7,38,14,1,1.2,0.1,1,2015,71,Graduated College,iOS Developer,AWS|GCP|Azure
324169,South Korea,female,7,5,4,1,0.4,0.3,0,2015,23,Graduated College,iOS Developer,AWS|GCP|Google Cloud Platform|PostgreSQL|MySQL|Python|Tableau|Redis
324175,South Korea,female,8,55,3,1,0,0.4,0,2015,17,Graduated College,Business Support Manager,Agile|Scrum|Kanban|XP|JIRA|Slack|Troubleshooting|Facilitation
324193,United Kingdom,male,2,113,38,1,1.5,0.1,1,2015,19,Graduated College,Web Developer,APIs|Java|Python|AWS|Maya|React|CMS|Swift|UI Design|UX|iOS|Unity3D|C#|TypeScript|3D Modeling|Modeling|Texturing|Photoshop Elements
324194,South Korea,male,1,21,9,1,0.8,0.4,0,2015,1,Graduated College,Service Planner,Adobe Illustrator|Adobe Photoshop|3D Modeling|3D rendering|3D Studio Max|3D Scanning|3D graphics|3D visualization|3D
324196,South Korea,female,7,7,4,1,0.1,2,0,2015,3,Graduated College,Node.js Developer,AWS|Node.js|React.js|VueJS
324197,South Korea,male,16,109,10,1,0.2,0.3,1,2015,1,Graduated College,Web Designer,Adobe
324207,South Korea,female,5,5,3,1,0,0,3,2015,1,Graduated College,Service Planner,Business Strategy|Business Planning|Business Affairs|Business Operations
324214,South Korea,female,8,106,20,1,1.3,0.6,0,2015,7,Graduated College,Mobile Marketing Specialist,Business Strategy|Business Operations|Marketing Strategy|Marketing Management|Distribution Strategies|Feasibility Studies|Online Sales|Sales Management|Sales Operations|Sales Enablement|Business Affairs
324217,South Korea,male,2,33,10,1,1.1,2,1,2015,57,Graduated College,Web Developer,AWS|Azure
324225,South Korea,female,0,40,13,1,0.8,0.4,4,2015,28,Graduated College,Front-end Engineer,AWS|BitBucket|GitHub|JIRA|Java|MySQL|Spring Framework|Node.js|MongoDB|Redis|Docker
324227,South Korea,female,9,5,5,1,1.4,0.6,4,2015,8,Graduated College,Web Developer,AWS|Docker|Spring Framework|Java|Kotlin|RDBMS|NoSQL
324230,South Korea,male,5,27,6,1,0.4,0.7,0,2015,339,Graduated College,Android Developer,AWS|Git|React|Node.js|ORM|TypeScript|Docker|C#
324234,South Korea,male,6,57,11,1,0.4,0.4,1,2015,35,Graduated College,Strategic Planner,Accounting|Tax Accounting
324243,South Korea,female,3,33,15,1,0.7,1.7,22,2015,1,No College,Service Planner,Accounting|Accounting Management|Treasury Management|Financial Statements
324257,South Korea,female,0,5,5,1,0.3,0.3,0,2015,24,No College,iOS Developer,AWS|Git|MySQL|SQL|GitHub|Java|Spring Framework
324260,South Korea,female,4,27,7,1,0.5,0.6,6,2015,2,No College,Web Designer,Adobe Illustrator|Adobe Photoshop|Branding|Graphic Design|3D
324263,South Korea,female,9,161,17,1,0.5,0.2,0,2015,49,Graduated College,Web Developer,AWS
324266,South Korea,female,2,23,7,1,0.4,0.2,6,2015,3,Graduated College,Strategic Planner,AWS|Git|JPA|JavaScript|SQL|Docker|Python|VueJS|Spring Boot|MongoDB|Flask|Pytorch|Tensorflow
